#epon2 and detda molecules
234 atoms
4 atom types

-30.0 30.0 xlo xhi
-30.0 30.0 ylo yhi
-30.0 30.0 zlo zhi

Masses

1 12.0
2 1.008
3 15.999
4 14.0

Atoms

1 1 0 18.89388 13.92484 18.55199
2 1 0 19.80365 15.0493 18.02288
3 1 0 19.33403 15.92761 16.84737
4 1 0 17.95906 15.6712 16.20095
5 1 0 17.02149 14.59739 16.78141
6 1 0 17.49061 13.72078 17.95442
7 1 0 17.55466 16.41028 14.91282
8 3 0 19.39077 12.98476 19.62094
9 1 0 17.43668 17.9409 15.05318
10 1 0 18.60312 18.75993 15.6363
11 1 0 18.54508 20.30125 15.61951
12 1 0 17.31309 21.02062 15.03395
13 1 0 16.11109 20.19914 14.53643
14 1 0 16.1677 18.66027 14.55681
15 3 0 17.31099 22.52214 14.86664
16 1 0 18.53348 11.74263 19.54198
17 1 0 18.96196 10.69379 20.58683
18 1 0 19.73486 9.44327 20.13079
19 1 0 16.55759 22.83688 13.59418
20 1 0 16.67669 24.33481 13.2596
21 1 0 15.56369 24.89776 12.3597
22 3 0 18.23771 9.39163 20.35727
23 3 0 15.64796 25.26636 13.83193
24 2 0 16.55482 15.99409 14.55805
25 2 0 18.62216 11.28964 18.49974
26 2 0 20.22223 8.76006 20.9023
27 2 0 15.46079 22.55198 13.72021
28 2 0 20.83022 15.21928 18.48854
29 2 0 20.01207 16.74935 16.44092
30 2 0 15.9916 14.43139 16.32162
31 2 0 16.80774 12.90608 18.36718
32 2 0 18.34161 16.18639 14.11928
33 2 0 19.52062 18.22693 16.05379
34 2 0 19.42412 20.90859 16.01745
35 2 0 15.188 20.73055 14.12926
36 2 0 15.28127 18.0534 14.17509
37 2 0 17.44838 12.038 19.73068
38 2 0 18.95173 10.95563 21.69631
39 2 0 19.92162 9.26029 19.02119
40 2 0 17.00566 22.23254 12.73759
41 2 0 17.70138 24.7955 13.0677
42 2 0 14.56222 24.36266 12.25914
43 2 0 15.69866 25.88661 11.80947
44 1 0 -0.92006 15.09906 22.22332
45 1 0 0.11163 14.64695 23.27368
46 1 0 0.99386 13.41343 23.00185
47 1 0 0.83382 12.63265 21.68317
48 1 0 -0.14376 13.13203 20.60428
49 1 0 -1.02433 14.36297 20.87603
50 1 0 1.569 11.29641 21.47573
51 3 0 -1.8689 16.23056 22.52783
52 1 0 3.10733 11.39614 21.47339
53 1 0 3.8433 12.08222 22.63919
54 1 0 5.38319 12.03169 22.71316
55 1 0 6.18522 11.30867 21.61218
56 1 0 5.452 10.70407 20.40221
57 1 0 3.91475 10.75797 20.32666
58 3 0 7.67688 11.11498 21.75358
59 1 0 -3.0383 16.08554 21.5815
60 1 0 -4.09053 17.18793 21.8115
61 1 0 -5.41185 16.83713 22.51876
62 1 0 8.0183 9.76578 21.16287
63 1 0 9.492 9.4184 21.44113
64 1 0 10.12008 8.39793 20.47694
65 3 0 -5.33464 16.90803 21.00732
66 3 0 10.51958 9.86407 20.44158
67 2 0 1.2268 10.84743 20.48574
68 2 0 -3.5246 15.06645 21.73739
69 2 0 -6.11191 17.66722 22.86575
70 2 0 7.82764 9.78252 20.03886
71 2 0 0.20929 15.21341 24.25814
72 2 0 1.7462 13.06473 23.78454
73 2 0 -0.23703 12.57098 19.61627
74 2 0 -1.76909 14.71733 20.0885
75 2 0 1.26037 10.59291 22.31774
76 2 0 3.24824 12.60214 23.46124
77 2 0 5.92688 12.50763 23.59511
78 2 0 6.0462 10.19386 19.57342
79 2 0 3.37258 10.29739 19.43577
80 2 0 -2.65013 16.15534 20.51157
81 2 0 -3.79931 18.28547 21.71042
82 2 0 -5.63897 15.75636 22.80147
83 2 0 7.35671 8.97132 21.64335
84 2 0 9.86195 9.32552 22.51517
85 2 0 9.66631 8.20373 19.44943
86 2 0 11.07955 7.84691 20.75004
87 1 0 14.30829 19.18628 11.40645
88 1 0 13.17112 19.59132 12.36293
89 1 0 12.10422 20.60291 11.90225
90 1 0 12.18486 21.21115 10.48885
91 1 0 13.278 20.74666 9.50991
92 1 0 14.34283 19.73729 9.97011
93 1 0 11.24252 22.35737 10.0799
94 3 0 15.42202 18.29029 11.88613
95 1 0 9.74509 21.99149 10.06412
96 1 0 9.08782 21.35417 11.30236
97 1 0 7.56004 21.145 11.34065
98 1 0 6.69412 21.55901 10.13362
99 1 0 7.36442 22.11035 8.86323
100 1 0 8.89022 22.31554 8.82381
101 3 0 5.18661 21.50711 10.21911
102 1 0 16.58876 18.50577 10.94999
103 1 0 17.80249 17.64596 11.35365
104 1 0 19.01367 18.31553 12.02735
105 1 0 4.64598 22.68204 9.43611
106 1 0 3.12421 22.80191 9.63546
107 1 0 2.37313 23.55506 8.52454
108 3 0 19.01381 18.0255 10.5403
109 3 0 2.23076 22.05095 8.6913
110 2 0 11.54501 22.71896 9.04236
111 2 0 16.88754 19.60565 10.96778
112 2 0 19.82939 17.67587 12.50164
113 2 0 4.8842 22.54471 8.32957
114 2 0 13.12961 19.15707 13.41615
115 2 0 11.27103 20.91911 12.61359
116 2 0 13.31626 21.17438 8.45387
117 2 0 15.16973 19.41358 9.25465
118 2 0 11.39097 23.21271 10.81848
119 2 0 9.72726 21.06382 12.20069
120 2 0 7.06836 20.70715 12.2715
121 2 0 6.72775 22.39045 7.95964
122 2 0 9.38341 22.73693 7.88628
123 2 0 16.26384 18.22317 9.89412
124 2 0 17.7068 16.51112 11.40479
125 2 0 19.04141 19.44776 12.15719
126 2 0 5.14179 23.63802 9.81029
127 2 0 2.69865 22.97536 10.67847
128 2 0 2.8304 23.68254 7.48817
129 2 0 1.32319 23.96247 8.69901
130 1 0 -0.2915 15.69974 15.24364
131 1 0 -0.94803 15.70778 16.63683
132 1 0 -0.29293 16.49237 17.78968
133 1 0 1.02118 17.25886 17.54518
134 1 0 1.63303 17.31123 16.13382
135 1 0 0.97913 16.52782 14.98353
136 1 0 1.78528 17.88917 18.72327
137 3 0 -0.85799 14.84099 14.1414
138 1 0 1.02638 19.00785 19.46424
139 1 0 -0.39752 18.76048 19.99596
140 1 0 -1.08462 19.82267 20.87855
141 1 0 -0.35236 21.13762 21.21452
142 1 0 1.03241 21.42015 20.60645
143 1 0 1.71662 20.36108 19.72217
144 3 0 -0.94619 22.11362 22.20313
145 1 0 0.2487 14.64152 13.13169
146 1 0 -0.21253 13.75827 11.95589
147 1 0 0.27918 12.30259 11.8646
148 1 0 0.19668 22.7225 22.98349
149 1 0 -0.34465 23.58604 24.13725
150 1 0 0.61596 24.67082 24.653
151 3 0 0.9554 13.40224 11.07156
152 3 0 -0.62784 25.03364 23.85818
153 2 0 2.76953 18.30845 18.33059
154 2 0 1.14003 14.14782 13.64268
155 2 0 -0.19703 11.58455 11.11815
156 2 0 0.83684 23.35947 22.28744
157 2 0 -1.90719 15.11921 16.81894
158 2 0 -0.76608 16.48606 18.82712
159 2 0 2.58802 17.90561 15.94853
160 2 0 1.44717 16.54314 13.94376
161 2 0 2.01774 17.06196 19.47215
162 2 0 -0.93123 17.78073 19.76051
163 2 0 -2.12415 19.6246 21.30291
164 2 0 1.56272 22.40425 20.83142
165 2 0 2.74865 20.56692 19.28361
166 2 0 0.56408 15.66208 12.73257
167 2 0 -1.10246 14.07562 11.31797
168 2 0 1.03643 11.90707 12.6194
169 2 0 0.83637 21.88579 23.4199
170 2 0 -0.98331 23.11074 24.95288
171 2 0 1.48066 25.04373 24.01066
172 2 0 0.45715 25.15879 25.67057
173 1 0 15.19272 12.71991 5.4618
174 1 0 15.26225 11.1831 5.51724
175 1 0 16.23764 10.42399 4.59896
176 1 0 17.14705 11.20201 3.63025
177 1 0 17.05089 12.73661 3.5491
178 1 0 16.07381 13.49545 4.46565
179 1 0 17.98913 13.51806 2.61126
180 4 0 18.12893 10.46088 2.75495
181 4 0 15.98264 15.00035 4.39073
182 1 0 16.34785 8.89184 4.69549
183 1 0 15.6567 8.42918 5.99141
184 2 0 17.48565 13.65933 1.59831
185 2 0 18.95912 12.93465 2.47563
186 2 0 18.21782 14.5373 3.06806
187 2 0 17.44605 8.58588 4.71249
188 2 0 15.83286 8.41559 3.79689
189 2 0 15.72643 7.29449 6.07594
190 2 0 14.56119 8.74411 5.9687
191 2 0 16.17038 8.9111 6.88774
192 1 0 14.18915 13.47382 6.35167
193 1 0 13.05772 12.50912 6.75217
194 2 0 14.59573 10.60774 6.24169
195 2 0 13.75763 14.3576 5.77525
196 2 0 14.718 13.85084 7.28851
197 2 0 13.49819 11.62385 7.31981
198 2 0 12.53043 12.1326 5.8143
199 2 0 12.3094 13.05468 7.41694
200 2 0 18.19588 9.3542 2.80968
201 2 0 18.78261 11.02315 2.05579
202 2 0 15.27692 15.54685 5.05071
203 2 0 16.62039 15.55974 3.6748
204 1 0 4.73362 11.6192 16.37129
205 1 0 4.68228 10.36075 15.48622
206 1 0 5.98993 9.68893 15.0284
207 1 0 7.3478 10.27211 15.46058
208 1 0 7.39892 11.55185 16.31528
209 1 0 6.09132 12.22494 16.77104
210 1 0 8.75493 12.11156 16.7827
211 4 0 8.62989 9.59366 15.04168
212 4 0 6.1403 13.47654 17.61352
213 1 0 5.93767 8.39823 14.19155
214 1 0 4.50987 7.82549 14.25851
215 2 0 9.13506 12.87382 16.02509
216 2 0 9.50516 11.25788 16.87228
217 2 0 8.62698 12.6149 17.79763
218 2 0 6.67878 7.63916 14.60927
219 2 0 6.20375 8.63536 13.10873
220 2 0 4.45356 6.86979 13.63963
221 2 0 3.77507 8.59269 13.8446
222 2 0 4.24473 7.59435 15.34286
223 1 0 3.42649 12.31178 16.79452
224 1 0 2.31353 11.9198 15.80515
225 2 0 3.6765 9.92335 15.17444
226 2 0 3.57317 13.44222 16.78325
227 2 0 3.13879 11.97476 17.84484
228 2 0 2.17931 10.78762 15.81544
229 2 0 2.60306 12.2569 14.75542
230 2 0 1.33732 12.42273 16.11113
231 2 0 8.59408 8.67346 14.42188
232 2 0 9.6081 10.01641 15.35261
233 2 0 5.19724 13.96228 17.94059
234 2 0 7.1193 13.91135 17.90454
