#DETDA molecule
936 atoms
4 atom types

-5.0000000000000000e+01 5.0000000000000000e+01 xlo xhi
-5.0000000000000000e+01 5.0000000000000000e+01 ylo yhi
-5.0000000000000000e+01 5.0000000000000000e+01 zlo zhi

Masses

1 12
2 1.008
3 15.999
4 14

Atoms

40 2 0    97.585600    56.989400    57.496500 
41 2 0    95.667900    57.307400    56.687500 
42 2 0    94.778100    57.991900    55.633200 
43 2 0    29.556300    -8.106730   118.160000 
44 2 0    30.081000   -10.035900    53.415500 
45 1 0    30.913300   -10.840600    53.410700 
46 3 0    30.150700    -8.045620    52.393700 
47 3 0    27.984400    -7.585640    54.502000 
48 2 0    31.058400   -11.126600    52.381000 
49 1 0    32.253400   -10.262500    54.035500 
50 2 0    28.283700    -7.766210    51.135800 
51 1 0    29.343200    -8.248390    51.142800 
52 2 0    29.366900    -9.726550    55.084600 
53 1 0    27.011400    -8.658420    54.845400 
54 1 0    30.398800   -12.039900    54.222200 
55 1 0    27.544600   -10.117600    54.551100 
56 4 0    28.760200   -10.506200    55.410800 
57 1 0    29.391900   -11.787700    55.200800 
58 2 0    27.745300   -10.187700    53.483900 
59 2 0    27.363200    -9.170400    56.864600 
60 2 0    29.986400   -10.296800    50.833800 
61 1 0    29.031600    -9.740780    50.757700 
62 2 0    26.779100   -10.913600    54.859000 
63 1 0    29.043400   -12.929200    55.926600 
64 1 0    31.074600   -13.254600    54.108000 
65 3 0    27.904500   -10.285900    51.526900 
66 2 0  -428.656000    57.635800  -469.496000 
67 2 0    31.840600   -13.351900    53.325500 
68 1 0    27.817100   -11.702500    51.507800 
69 2 0    26.092000   -11.791200    52.719900 
70 2 0    29.538800   -12.125000    50.232500 
71 2 0    32.659300   -10.332300    50.657500 
72 1 0    26.782000   -12.334400    52.185200 
73 1 0    27.971800   -12.699200    57.038800 
74 2 0    27.074300   -13.267100    56.908700 
75 2 0    27.571600   -11.641700    57.168700 
76 1 0    28.632800   -12.563100    50.769100 
77 2 0    32.383600    -9.185690    53.665200 
78 2 0    33.206900   -10.831400    53.860400 
79 2 0    32.104300   -10.028500    55.066400 
80 1 0    30.689000   -14.356400    54.892900 
81 1 0    29.574900   -14.257800    55.830600 
82 2 0    33.071600   -13.104900    56.460100 
83 1 0    33.314500   -12.443000    57.314100 
84 1 0    28.407200   -13.883200    50.603800 
85 1 0    26.439600   -13.666300    52.066800 
86 2 0    29.051400   -14.557000    50.036000 
87 2 0    31.240000   -12.543000    57.960900 
88 2 0    33.362100    -8.610860    51.243300 
89 1 0    27.245800   -14.460500    51.232800 
90 2 0    28.356600   -12.962400    57.947400 
91 1 0    30.180000    -7.622910    50.015000 
92 1 0    33.583300   -10.997700    50.568500 
93 1 0    34.192900    -8.135590    50.723900 
94 2 0    33.749100   -11.248400    51.623900 
95 1 0    99.674300    57.279500    57.251900 
96 1 0   100.768000    57.867900    56.515900 
97 1 0   102.188000    57.530500    56.969900 
98 2 0   102.696000    57.067100    56.159100 
99 2 0   102.180000    56.739000    57.717900 
100 2 0    36.312700    -7.744060    52.577700 
101 1 0    37.556900    -9.416530    54.365400 
102 1 0    35.672600   -10.596100    55.273900 
103 1 0    36.164900    -9.610960    54.440000 
104 2 0    34.589000   -10.820100    55.241300 
105 2 0    35.449400    -9.006480    53.825100 
106 1 0    37.438500    -7.868250    52.465200 
107 2 0    37.419500    -8.379900    51.495800 
108 3 0    38.216300    -8.458600    53.573500 
109 1 0    38.421800   -10.187700    55.192700 
110 2 0    39.472400   -10.086600    55.059800 
111 1 0    37.937100   -11.119800    56.039500 
112 1 0    36.523600   -11.301800    56.114600 
113 2 0    38.624200   -11.705600    56.637500 
114 2 0    38.720100   -14.495100    55.950800 
115 2 0    40.113600    -7.149900    51.606900 
116 2 0    35.763300   -13.353000    56.255100 
117 1 0    35.929600   -12.482000    56.920400 
118 1 0    34.626400   -12.056600    57.585800 
119 2 0    41.187100   -14.064400    57.362500 
120 2 0    36.659000   -12.810700    57.667000 
121 1 0    38.434100   -14.988000    56.907400 
122 1 0    39.050400   -14.291300    58.114100 
123 3 0    39.381100   -12.890300    58.080100 
124 1 0    35.067100    -9.040230    50.029300 
125 1 0  -431.204000    58.574600  -467.169000 
126 1 0  -432.107000    58.449100  -469.463000 
127 1 0  -431.110000    58.763000  -468.561000 
128 2 0  -433.114000    58.319200  -464.795000 
129 4 0  -430.252000    58.899600  -466.122000 
130 1 0  -429.886000    59.465400  -469.077000 
131 2 0  -429.748000    59.503300  -463.264000 
132 1 0  -430.524000    60.033100  -465.174000 
133 2 0  -431.514000    59.871700  -464.681000 
134 1 0  -429.492000    60.241800  -464.113000 
135 2 0  -430.656000    60.939300  -465.748000 
136 2 0  -430.648000    61.736400  -462.912000 
137 1 0  -429.708000    61.676700  -463.520000 
138 3 0  -429.412000    62.645200  -464.595000 
139 2 0  -430.164000    60.364300  -469.668000 
140 1 0    98.069200    58.229500    55.702400 
141 1 0    95.705200    58.216600    56.125100 
142 2 0    27.457700    -6.833750    54.838800 
143 3 0    96.805600    58.607400    55.178500 
144 2 0  -428.800000    64.696900  -466.188000 
145 2 0    25.716100    -2.523530   116.091000 
146 1 0  -428.672000    64.953900  -465.120000 
147 1 0  -429.039000    63.939200  -464.204000 
148 1 0    26.640800    -2.276360   115.520000 
149 2 0  -429.303000    59.137600  -466.475000 
150 2 0    31.145300    -6.671820   116.383000 
151 2 0  -429.226000    59.791400  -468.263000 
152 2 0    29.420200    -5.869890   118.727000 
153 2 0    26.522900    -3.166320   118.017000 
154 2 0  -429.080000    61.700800  -462.653000 
155 2 0  -429.032000    63.629800  -462.019000 
156 1 0  -428.800000    64.292900  -462.865000 
157 1 0    29.922500    -5.106330   118.121000 
158 1 0    29.254700    -4.800930   116.786000 
159 2 0    30.941900    -5.489030   118.005000 
160 1 0  -428.178000    66.185100  -464.816000 
161 1 0  -428.296000    65.528200  -462.487000 
162 3 0  -428.078000    59.984700  -464.633000 
163 2 0  -427.570000    59.912000  -463.785000 
164 1 0    95.451000    59.357300    57.106200 
165 3 0    94.112500    59.993200    57.218400 
166 1 0    28.135900    -3.898670   116.852000 
167 2 0    27.796300    -4.252150   118.832000 
168 2 0    30.060800    -4.222120   118.784000 
169 4 0    27.349400    -3.815060   118.017000 
170 2 0    93.450700    63.760500    55.014300 
171 2 0    96.377200    59.674000    57.509500 
172 2 0    93.605800    62.414300    56.104200 
173 1 0    94.201300    63.163500    55.565500 
174 2 0    94.852600    62.677300    54.828600 
175 2 0    97.075800    62.832600    55.296400 
176 2 0    94.277100    64.684300    57.088100 
177 1 0    95.029200    64.143600    56.490800 
178 2 0    95.396500    64.911200    55.840900 
179 1 0    97.160800    62.911600    56.429400 
180 1 0    96.153500    63.536000    57.219400 
181 1 0    98.308600    62.459800    57.054900 
182 2 0    29.449800    -0.434450    53.614700 
183 2 0    30.096500    -1.821030    51.733200 
184 1 0    29.861100     0.076180    52.756500 
185 1 0    30.615900    -0.854480    51.867400 
186 3 0    32.056700    -0.856270    52.294000 
187 2 0    27.475500    -1.121970   117.113000 
188 1 0    32.882500    -1.898280    51.777200 
189 1 0    32.489300    -2.711190    50.700600 
190 2 0    30.417000    -0.422300    50.850600 
191 4 0    30.857200    -6.322810   115.421000 
192 1 0    29.946300    -5.174510   115.587000 
193 1 0    27.793000    -3.272120   115.628000 
194 2 0    33.545100    -6.179710    51.299200 
195 1 0    27.142700    -0.930270   116.107000 
196 2 0    26.360100    -0.208090   116.290000 
197 2 0    31.478900    -2.528380    50.344200 
198 1 0    33.320200    -3.697660    50.166300 
199 2 0    28.006900    -0.438550   115.494000 
200 1 0    37.931600    -6.475900    52.194000 
201 1 0    99.125100    58.860700    55.048200 
202 2 0    98.874200    59.463100    54.146600 
203 2 0    34.553700    -1.420370    53.133900 
204 1 0    34.154600    -2.047890    52.329000 
205 1 0   100.428000    58.681600    55.427200 
206 2 0    37.688900    -5.860820    53.114600 
207 3 0    38.333600    -5.919690    50.982600 
208 1 0    39.512700    -6.251460    51.746100 
209 2 0   101.235000    59.116700    54.779300 
210 2 0    40.014700    -5.584040    52.425600 
211 1 0    34.300200    -6.769620    50.725100 
212 1 0    34.960400    -3.017070    51.751100 
213 1 0    34.626100    -3.879240    50.675600 
214 2 0    99.054600    61.540600    55.123800 
215 2 0   100.622000    63.373100    55.396800 
216 1 0    99.396500    61.754800    56.149500 
217 1 0   100.702000    62.575700    56.103700 
218 2 0   100.942000    63.023700    57.043200 
219 2 0    99.528300    60.747000    56.515000 
220 2 0   101.595000    61.896400    55.789500 
221 2 0   104.293000    59.026700    55.863700 
222 1 0   102.822000    58.841200    57.456600 
223 1 0   103.870000    59.482700    56.739900 
224 1 0   104.301000    60.728900    57.123500 
225 2 0   104.974000    61.350900    56.515600 
226 2 0  -418.605000    65.362100  -461.974000 
227 2 0    35.926000    -3.191850    52.170300 
228 2 0    36.625300    -4.346530    50.384800 
229 3 0    29.407400     1.344260    52.175300 
230 2 0  -427.960000    66.876600  -465.604000 
231 1 0  -427.884000    66.480300  -463.439000 
232 1 0    30.512500     1.498840    53.068200 
233 2 0    31.586300     1.639050    52.747500 
234 1 0  -425.982000    67.932300  -462.640000 
235 1 0  -424.996000    68.555800  -463.416000 
236 2 0  -425.338000    69.004600  -464.319000 
237 1 0  -423.088000    67.787700  -462.040000 
238 1 0  -423.627000    68.497000  -463.137000 
239 2 0  -422.976000    68.944700  -463.854000 
240 2 0  -428.164000    68.260700  -462.203000 
241 2 0  -427.651000    68.543500  -463.895000 
242 1 0  -427.473000    67.858700  -463.019000 
243 2 0    30.437300     1.709630    54.161600 
244 1 0    22.802200   -15.334600    54.650500 
245 2 0    22.175800   -16.169300    54.399100 
246 1 0    23.890100   -15.534400    55.566400 
247 3 0    24.106100   -16.851500    56.000100 
248 2 0    21.676800   -17.071500    56.867500 
249 2 0    23.455900   -18.886300    56.970100 
250 1 0    25.391400   -16.971900    56.860500 
251 2 0    22.818700   -16.353500    58.051300 
252 2 0    25.305300   -16.474200    57.821400 
253 2 0    25.471500   -18.846800    55.941800 
254 1 0    25.530200   -18.440800    57.008400 
255 2 0    20.121500   -15.425000    57.179400 
256 1 0    20.857300   -15.466500    57.995800 
257 1 0    21.756900   -16.718200    57.940300 
258 1 0    24.280700   -19.081100    57.665800 
259 2 0    24.394500   -20.170400    57.649500 
260 2 0    33.190500   -15.703000    55.792400 
261 2 0    29.337000   -17.068700    50.644300 
262 2 0    30.519800   -18.546700    52.097100 
263 1 0    26.894200   -15.931700    51.049100 
264 2 0    25.780600   -16.120400    51.065300 
265 1 0    27.607700   -16.887000    51.995200 
266 1 0    28.913100   -17.312900    51.567200 
267 1 0    29.606300   -18.132400    52.453400 
268 1 0    26.932300   -17.397600    53.102600 
269 2 0    25.812600   -17.215900    53.212700 
270 1 0    27.689500   -18.187700    53.944100 
271 1 0    29.016800   -18.593200    53.644200 
272 1 0    31.238100   -15.734400    54.680300 
273 2 0    31.792800   -15.865700    53.766600 
274 3 0    29.836700   -19.387900    54.453800 
275 2 0    30.417400   -16.434300    54.611500 
276 2 0    27.170100   -18.572100    54.800700 
277 2 0    26.338700   -16.583300    56.555000 
278 2 0    28.254500   -15.027400    57.243800 
279 4 0    29.040600   -15.288400    56.608400 
280 2 0    29.472000   -16.302900    56.253000 
281 2 0    28.370700   -19.994000    56.099100 
282 2 0    29.159100   -18.702600    56.539200 
283 1 0    29.366800   -19.571400    55.874600 
284 1 0    32.220100   -16.232200    55.762600 
285 2 0    30.571700   -21.382300    55.781800 
286 1 0    30.375000   -20.546800    56.495600 
287 1 0    31.637700   -19.776200    56.989500 
288 2 0    31.910200   -16.194100    56.825400 
289 2 0    32.626500   -20.025600    56.474800 
290 2 0    31.637600   -18.659200    57.069100 
291 3 0    26.856500   -18.895900    57.600900 
292 2 0    32.412800   -17.336400    55.636100 
293 3 0    30.808900   -20.561000    57.879000 
294 2 0    39.049600   -15.860600    56.706000 
295 3 0    36.933800   -15.202500    57.209100 
296 2 0    34.424300   -16.184800    57.349700 
297 1 0    36.584700   -16.426600    57.752700 
298 1 0    35.233600   -16.836800    57.756800 
299 2 0    88.923900    57.873700    64.144700 
300 1 0    89.820800    57.307600    64.069400 
301 2 0    22.095100    -9.401540    61.607300 
302 2 0    90.137400    57.226300    63.004900 
303 1 0    23.019800   -10.180400    59.795900 
304 1 0    22.301000   -10.353400    61.150800 
305 1 0    23.095400   -11.276700    61.999300 
306 1 0    24.334900    -9.694980    59.787900 
307 2 0    21.297600   -10.828400    61.076000 
308 1 0    22.420500   -10.565200    58.584200 
309 1 0    22.339800   -11.832900    63.038600 
310 2 0    21.335100   -11.592600    63.093400 
311 1 0    22.948200   -12.772300    63.876400 
312 2 0    21.382100   -10.990800    58.573900 
313 2 0    89.490900    56.341300    64.411900 
314 2 0    24.839200    -9.382470    60.693300 
315 1 0    25.036600    -9.528630    58.601600 
316 1 0    24.442500   -11.737000    61.868800 
317 1 0    24.264000   -13.290400    63.793300 
318 2 0    17.952500   -13.607000    62.650400 
319 2 0    22.273200   -13.240100    64.619000 
320 3 0    24.861300   -14.244300    64.621600 
321 2 0    25.193500   -11.321000    61.140700 
322 1 0    24.950600   -12.619000    62.740400 
323 2 0    23.124300   -13.392700    59.909600 
324 2 0    25.486300   -13.852200    59.444500 
325 2 0    19.610500   -13.528000    63.397700 
326 1 0    18.760500   -14.160800    63.101500 
327 1 0    23.530700   -14.245500    60.377900 
328 1 0    24.868800   -14.493800    60.104300 
329 1 0    23.924700   -14.795100    65.651800 
330 3 0    21.283600   -14.915500    61.129700 
331 2 0    23.343000   -14.088800    66.155200 
332 1 0    32.276800   -12.054900    58.180900 
333 1 0    91.024200    57.947500    64.901200 
334 2 0    90.741800    57.864600    65.948900 
335 2 0    26.001800    -9.097060    58.655900 
336 2 0    25.993100   -12.957300    62.725700 
337 2 0    29.875600   -10.972000    58.498500 
338 2 0    91.762300    57.144500    61.078700 
339 1 0    92.370200    57.316300    64.617100 
340 1 0    94.316800    57.175000    63.273700 
341 2 0    31.170700   -10.955400    62.211500 
342 1 0    93.044700    57.770900    63.444300 
343 2 0    93.277500    57.946700    60.677100 
344 3 0    31.354500   -10.553000    60.056000 
345 1 0    30.034100   -10.961400    59.578200 
346 2 0    29.114700    -9.057580    60.252200 
347 1 0    28.888000   -10.121900    60.152500 
348 2 0    29.634000   -11.987700    59.690600 
349 1 0    28.067400   -10.858200    61.257500 
350 3 0    27.550600   -10.542600    59.934600 
351 2 0    27.919400   -10.250400    62.159600 
352 2 0    28.337100   -11.880700    61.571800 
353 2 0    30.322800   -11.312700    63.549400 
354 1 0    31.309300   -10.856000    63.321100 
355 1 0    30.000900   -14.142500    62.835800 
356 3 0    30.932900   -13.676200    63.778100 
357 2 0    97.728400    56.204800    61.709900 
358 1 0    29.977900   -14.082500    61.404300 
359 2 0    30.695700   -13.481700    60.924200 
360 1 0    32.543400   -11.716300    63.888400 
361 1 0    28.830000   -14.738400    63.308200 
362 1 0    94.896300    56.104300    63.981700 
363 1 0    92.827400    56.201400    65.353400 
364 1 0    93.994600    55.549800    64.923900 
365 4 0    96.230500    55.583600    63.666800 
366 3 0    32.734600   -11.706000    65.324000 
367 2 0    93.221100    52.841900    64.503100 
368 1 0    94.370700    54.301000    65.728400 
369 1 0    32.146600   -13.025500    63.217800 
370 2 0    32.220700   -12.887200    62.127600 
371 1 0    32.419100   -11.145600    59.250200 
372 2 0    28.747500   -14.822300    64.386600 
373 2 0    33.388300   -11.332200    63.298400 
374 1 0    97.386400    56.321800    64.321200 
375 2 0    97.593100    55.685600    65.260300 
376 1 0    93.407000    53.012500    65.560500 
377 2 0    97.238700    52.494600    65.548200 
378 2 0    33.033300   -13.585700    63.235500 
379 3 0    98.545500    56.729900    61.965300 
380 1 0    98.655400    56.449200    63.442800 
381 2 0    95.330600    53.976500    65.484600 
382 2 0    95.276300    57.239400    61.234400 
383 2 0    97.101600    57.353700    64.707900 
384 2 0    32.763100   -14.253700    60.545200 
385 2 0    94.253900    57.950200    58.258500 
386 2 0    97.654200    57.768900    60.599700 
387 1 0    95.187600    57.849700    62.179200 
388 1 0    29.002200   -14.592700    60.614400 
389 2 0    93.732200    52.081100    65.986800 
390 2 0    29.089700   -14.417500    59.486500 
391 2 0    96.185300    58.032900    62.551800 
392 2 0    92.379600    53.237000    65.942100 
393 2 0    99.817200    56.676100    58.135900 
394 1 0    40.548900   -13.754800    58.175500 
395 1 0    33.753600   -10.835000    59.547900 
396 2 0    39.303300    -7.916610    58.351000 
397 2 0    99.200200    55.520100    63.618100 
398 2 0    34.029600   -10.267200    60.442600 
399 2 0    35.824000   -11.093700    58.965300 
400 1 0    34.822500   -11.262500    58.736200 
401 2 0    35.565000   -14.742800    59.373200 
402 2 0    35.443200   -12.799900    62.619600 
403 2 0    37.819400   -14.830500    60.417800 
404 3 0    35.096300   -13.740300    65.075000 
405 1 0    36.132200   -12.230200    63.235600 
406 2 0    37.024100   -12.847400    62.978400 
407 2 0    37.954400   -12.077500    61.545700 
408 1 0    38.837400   -10.486500    60.503500 
409 2 0    39.640700   -11.074500    60.091900 
410 2 0    35.262800   -11.467800    65.048700 
411 1 0    37.904500   -11.038400    61.320200 
412 1 0    35.736900   -12.421300    64.703400 
413 1 0    36.821600   -10.277900    61.845500 
414 3 0    36.038400   -10.762500    62.908600 
415 1 0    37.135600   -12.115100    65.388200 
416 2 0    39.736200   -14.758100    61.691500 
417 1 0    38.694200    -9.134380    60.071200 
418 2 0    37.367400   -11.003500    65.303800 
419 4 0    38.283200   -12.940800    64.907400 
420 2 0    37.842500   -13.971800    64.733600 
421 2 0    40.388400    -9.206840    58.803300 
422 1 0    36.701400    -8.955490    61.385200 
423 1 0    40.369800   -11.059100    64.991600 
424 2 0    40.103300   -11.488200    64.035000 
425 1 0    37.586500    -8.383250    60.505300 
426 2 0    35.849300    -8.363790    61.739700 
427 2 0    39.676700   -10.225000    65.240100 
428 2 0    41.414600   -10.750500    64.795300 
429 1 0    39.775000    -8.428890    59.258100 
430 2 0    40.813100    -8.688250    61.750900 
431 1 0    39.363200   -13.148700    65.835500 
432 2 0    34.807500   -13.424100    65.973200 
433 2 0    41.108300   -13.999200    59.116800 
434 1 0    40.405300   -12.226700    66.055600 
435 3 0    99.748800    57.039800    65.652900 
436 1 0    99.457800    57.498100    64.237200 
437 2 0   100.291000    57.876200    63.550800 
438 1 0    40.610100    -7.430560    60.076500 
439 2 0    37.454400    -7.331410    60.167900 
440 1 0    41.060300    -7.734270    61.373300 
441 1 0   104.440000    57.866300    66.223900 
442 2 0    38.687500   -14.767200    59.058700 
443 2 0    42.283000    -7.093750    63.057600 
444 2 0    89.573200    58.345300    60.694500 
445 1 0    90.086100    59.317700    60.779200 
446 2 0    89.515000    59.797800    60.007500 
447 3 0    90.117300    59.860600    62.165400 
448 2 0    90.510700    61.645400    60.086300 
449 1 0    90.543300    62.098600    61.104100 
450 1 0    90.359200    61.261400    62.206100 
451 1 0    90.527400    61.867700    63.453000 
452 2 0    90.347700    61.241000    64.319600 
453 2 0    94.477500    64.606300    58.731900 
454 1 0    96.241700    63.679600    58.608000 
455 1 0    98.457900    62.452300    58.445000 
456 2 0    91.098800    58.990500    64.692500 
457 1 0    90.892500    63.195600    63.668600 
458 2 0    90.947900    63.617900    64.717400 
459 2 0    91.980000    59.430200    58.303300 
460 2 0  -428.190000    65.861600  -461.452000 
461 1 0    90.799100    63.478800    61.224700 
462 4 0    95.267600    64.408600    59.365700 
463 1 0    97.505600    63.213500    59.149300 
464 2 0  -421.779000    66.004800  -460.467000 
465 2 0    93.023800    61.355200    58.750800 
466 1 0    92.238500    58.137300    61.078900 
467 2 0    90.893400    64.146800    60.354300 
468 1 0    91.033900    63.967500    62.517300 
469 2 0    91.090300    65.904800    63.652900 
470 1 0    94.438100    59.028500    58.232200 
471 3 0    91.395600    58.739000    58.691600 
472 1 0    91.449100    59.142800    60.137600 
473 1 0    91.455800    65.439300    62.690400 
474 3 0    92.974500    62.140300    59.352700 
475 2 0    93.651500    64.127300    60.790500 
476 1 0    94.602100    63.623800    60.504700 
477 1 0    94.257400    62.161300    60.094300 
478 2 0    95.193900    61.711500    59.748200 
479 2 0    97.242600    60.655700    60.304800 
480 3 0    97.278500    58.436800    60.009900 
481 1 0    97.655800    63.653900    60.634000 
482 2 0    94.935000    59.263300    59.196900 
483 4 0    92.470000    58.653300    62.456600 
484 2 0    91.550000    58.981700    62.860800 
485 2 0    97.027500    64.492800    60.960500 
486 1 0    92.960800    65.690300    62.666300 
487 1 0    97.909700    59.766800    60.336100 
488 2 0    97.435400    62.849100    61.327000 
489 2 0    91.969200    60.119800    60.273700 
490 1 0    93.777600    64.819600    63.456300 
491 2 0    93.315000    63.985600    64.031600 
492 2 0    95.260300    63.691200    61.355400 
493 2 0    94.743200    58.800200    61.877200 
494 2 0    97.996700    64.425600    63.525500 
495 1 0    95.111700    65.043400    63.619000 
496 2 0    97.383600    64.956500    64.764700 
497 2 0    95.599500    64.295200    64.229100 
498 2 0    93.288100    62.135800    62.100900 
499 2 0    93.114000    60.785500    63.712300 
500 2 0    93.192400    60.164900    66.189100 
501 1 0    94.043200    61.591000    61.533200 
502 3 0    95.312400    61.252800    62.121700 
503 1 0    98.596100    59.793900    61.712000 
504 2 0    93.286100    60.799200    61.428400 
505 1 0    94.088200    60.754200    64.244700 
506 1 0    94.108900    60.401400    65.613100 
507 2 0    97.758800    59.444300    62.351700 
508 1 0    95.385100    60.356300    66.197200 
509 2 0    97.462900    60.919200    63.741500 
510 1 0    95.238700    60.932000    63.509600 
511 1 0    96.472400    60.836200    64.230900 
512 2 0    97.568500    60.592400    66.122800 
513 1 0    96.585700    60.628000    65.581500 
514 1 0    97.867300    65.441800    63.923400 
515 1 0    95.739900    66.176500    63.025500 
516 2 0    98.687000    63.998200    60.854600 
517 2 0    90.945100    66.095500    61.929900 
518 2 0    98.864300    59.653900    58.288600 
519 1 0  -419.462000    65.338500  -461.254000 
520 1 0   102.426000    59.480000    58.647800 
521 1 0   103.951000    61.398000    58.304600 
522 3 0   104.597000    62.599300    58.711400 
523 2 0  -420.304000    64.878400  -461.846000 
524 2 0    98.936200    58.424100    64.233300 
525 3 0    99.117500    61.083700    62.182800 
526 2 0    99.228200    58.879600    61.675300 
527 2 0   101.589000    59.102000    59.227900 
528 1 0   102.986000    60.709300    59.050900 
529 2 0    40.638600    -5.869150    58.514300 
530 1 0    99.028500    60.097000    59.294300 
531 4 0    99.398100    61.550900    59.092600 
532 2 0    99.395000    61.783300    60.147400 
533 2 0   106.460000    63.692800    60.417300 
534 2 0   103.514000    63.130700    60.631500 
535 1 0   104.454000    62.857900    60.184000 
536 2 0   104.068000    65.640100    60.155100 
537 2 0   100.670000    62.885800    63.524500 
538 2 0    99.887200    59.769000    65.240600 
539 2 0   100.010000    59.585900    59.532100 
540 2 0   102.599000    61.216600    59.982400 
541 1 0   105.000000    65.467800    60.717400 
542 1 0   100.205000    59.394500    66.206800 
543 1 0   105.424000    63.911200    60.711800 
544 2 0   104.574000    61.964900    60.849100 
545 3 0   105.118000    64.697800    61.900800 
546 1 0    40.934800    -6.185290    59.495700 
547 1 0   100.511000    61.040700    62.497500 
548 1 0    41.729300    -5.343850    60.220900 
549 1 0   101.196000    62.004200    63.284100 
550 2 0   102.962000    62.654700    64.265500 
551 2 0   105.481000    60.683900    62.785100 
552 1 0   102.559000    61.908800    63.604600 
553 1 0    41.829000    -6.842480    62.061500 
554 1 0   101.323000    59.989700    62.104100 
555 1 0   103.295000    60.776900    63.234300 
556 1 0   104.778000    60.742800    63.634900 
557 2 0   100.851000    59.116700    61.530900 
558 1 0   102.647000    59.794100    62.448000 
559 2 0   103.130000    58.866700    62.188400 
560 2 0   102.958000    58.910800    65.115100 
561 1 0   104.917000    59.600400    64.649700 
562 1 0   103.997000    58.771000    65.272500 
563 1 0   106.301000    59.371200    64.967400 
564 2 0   105.121000    61.653700    64.133200 
565 3 0   105.602000    63.319400    65.426300 
566 1 0   106.739000    58.452800    65.897600 
567 3 0   100.398000    65.032600    64.490600 
568 3 0  -419.458000    65.562700  -459.853000 
569 2 0    99.919500    65.509800    62.380400 
570 1 0    99.265000    65.869400    64.425200 
571 1 0   100.380000    65.836500    63.290200 
572 2 0   104.500000    64.972700    64.544000 
573 1 0   105.454000    64.765700    65.067500 
574 2 0   105.836000    66.040800    60.298000 
575 1 0   106.472000    65.382300    64.114900 
576 2 0   105.328000    65.557800    65.888000 
577 2 0   103.207000    64.393500    66.205200 
578 2 0    42.137000    -4.405130    59.760900 
579 2 0    42.397100    -2.794850    61.283900 
580 1 0    42.240400    -5.603180    61.509900 
581 2 0   107.011000    59.937400    64.391700 
582 2 0   106.919000    64.601800    63.430600 
583 2 0    42.525000    -2.796490    63.798100 
584 3 0    43.017400    -4.726310    62.278600 
585 1 0    43.161900    -3.324040    61.833700 
586 1 0    43.355600    -2.596690    63.124600 
587 2 0    43.987100    -3.039710    61.202300 
588 2 0    45.555600    -3.198420    63.291200 
589 1 0    44.809500    -2.578230    63.725800 
590 2 0    44.880500    -2.764120    64.823100 
591 3 0    44.201400    -1.427960    63.078900 
592 2 0   108.602000    66.055700    64.441000 
593 2 0   107.825000    58.387000    66.073500 
594 3 0  -421.679000    67.702600  -461.865000 
595 1 0  -424.121000    67.303600  -461.174000 
596 1 0  -425.486000    67.351000  -461.440000 
597 1 0  -421.314000    67.006800  -460.660000 
598 2 0  -421.559000    67.424800  -459.654000 
599 2 0  -426.129000    66.908900  -460.715000 
600 2 0  -423.910000    66.819700  -460.259000 
601 1 0    93.530100    66.867300    62.136000 
602 2 0    92.976700    67.675000    61.658900 
